date,price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,lat,long,price_per_sqft,affordability_score,quality_score,investment_score
2015-04-14,462550.0,2,1.75,1070,3.0,0,0,3,8,2006,0,98107,47.6719,-122.39,432.2897196261682,0.0023132634309804344,11,28.25035858048397
2015-03-10,602000.0,3,3.25,1460,3.0,0,0,3,8,2008,0,98103,47.6485,-122.334,412.32876712328766,0.002425249169435216,11,29.09013093971221
2014-12-08,730000.0,4,2.75,3800,2.0,0,0,3,9,2008,0,98011,47.7368,-122.208,192.10526315789474,0.0052054794520547945,12,72.41937722666914
2015-04-23,300500.0,2,1.5,1190,3.0,0,0,3,8,2010,0,98106,47.5212,-122.358,252.52100840336135,0.003960066555740433,11,47.7756442881599
2014-05-16,675000.0,5,2.5,3200,2.0,0,0,3,9,2009,0,98065,47.5446,-121.862,210.9375,0.004740740740740741,12,68.64849858881229
2014-05-20,415000.0,3,2.25,1970,2.0,0,0,3,8,2008,0,98108,47.5631,-122.297,210.65989847715736,0.004746987951807229,11,56.15486050062463
2014-11-17,614000.0,3,2.5,2830,2.0,0,0,3,9,2010,0,98011,47.7744,-122.224,216.96113074204948,0.0046091205211726384,12,67.46402628047935
2014-12-04,385000.0,4,2.5,2630,2.0,0,0,3,7,2010,0,98042,47.375,-122.16,146.38783269961976,0.006831168831168831,10,54.7575533243881
2014-06-25,594000.0,4,2.75,2720,2.0,0,0,3,9,2005,0,98028,47.7352,-122.223,218.38235294117646,0.004579124579124579,12,67.19335585064545
2014-05-20,860000.0,4,2.75,3160,2.0,0,0,3,9,2014,0,98033,47.6709,-122.166,272.1518987341772,0.0036744186046511625,12,56.564336279091286
2014-09-09,1104500.0,4,4.0,3770,2.0,0,0,3,10,2006,0,98074,47.6476,-122.079,292.9708222811671,0.0034133091896785877,13,59.47924860037941
2014-10-24,775000.0,4,2.75,3500,2.0,0,0,3,9,2004,0,98053,47.6846,-122.045,221.42857142857142,0.004516129032258065,12,66.56294822560496
2014-08-06,430760.0,5,2.75,2710,2.0,0,0,3,8,2014,0,98038,47.3555,-122.062,158.9520295202952,0.0062912062401337164,11,66.89839448480082
2015-04-27,755000.0,2,2.5,2170,1.0,0,2,3,8,2009,0,98053,47.7109,-122.017,347.926267281106,0.0028741721854304634,13,52.867487160505256
2014-05-19,640000.0,2,2.25,1540,3.0,0,0,3,9,2007,0,98122,47.6179,-122.318,415.5844155844156,0.00240625,12,41.495858973765785
2015-05-01,613500.0,3,3.25,1876,3.0,0,0,3,9,2009,0,98115,47.6864,-122.265,327.02558635394456,0.0030578647106764465,12,48.4083653356776
2014-10-17,780000.0,4,3.5,3720,1.0,0,2,3,10,2007,0,98010,47.3216,-121.94,209.67741935483872,0.004769230769230769,15,80.00508952944986
2015-03-04,550000.0,4,2.5,3148,2.0,0,3,3,9,2014,0,98198,47.3994,-122.311,174.7141041931385,0.005723636363636364,15,87.17785592004812
2014-10-08,789500.0,4,3.25,3240,2.0,0,0,3,9,2010,0,98053,47.695,-122.022,243.67283950617283,0.004103863204559848,12,62.15703511775321
2014-07-10,592000.0,5,3.5,3340,2.0,0,0,3,8,2012,0,98065,47.5168,-121.871,177.24550898203591,0.005641891891891892,11,62.94244204876694
2015-04-10,454950.0,4,2.5,2413,2.0,0,0,3,8,2014,0,98042,47.3731,-122.159,188.54123497720678,0.00530387954720299,11,60.6359598389858
2015-04-13,475000.0,4,2.5,2500,2.0,0,0,3,7,2010,0,98059,47.4928,-122.149,190.0,0.005263157894736842,10,45.73636237449683
2014-12-29,659000.0,2,1.75,1180,2.0,0,0,3,10,2014,0,98102,47.6396,-122.329,558.4745762711865,0.0017905918057663124,13,44.75200111044279
2014-11-24,570000.0,4,2.5,2890,2.0,0,0,3,9,2005,0,98028,47.7349,-122.238,197.2318339100346,0.005070175438596491,12,71.4384860963309
2015-02-26,347500.0,5,3.0,2230,1.0,0,0,3,7,2014,0,98168,47.487,-122.32,155.82959641255604,0.00641726618705036,10,52.89756165270902
2015-04-02,205000.0,4,2.5,1767,2.0,0,0,3,8,2006,0,98001,47.2607,-122.25,116.01584606677986,0.008619512195121951,11,73.29038078933975
2014-09-03,380000.0,3,3.25,1450,2.0,0,0,3,8,2009,0,98126,47.5664,-122.37,262.0689655172414,0.0038157894736842103,11,45.97811502336557
2014-10-03,718000.0,5,2.75,2930,2.0,0,0,3,9,2013,0,98056,47.5308,-122.184,245.05119453924914,0.004080779944289694,12,61.85744690695415
2014-07-24,515805.0,5,2.75,2710,2.0,0,0,3,8,2014,0,98059,47.4786,-122.123,190.33394833948338,0.0052539234788340555,11,60.22879748299634
2014-07-14,1029280.0,4,3.25,3600,2.0,0,1,3,10,2013,0,98059,47.5294,-122.154,285.9111111111111,0.003497590548733095,14,63.74519964835979
2014-11-13,437718.0,3,2.5,1800,2.0,0,0,3,8,2014,0,98065,47.5338,-121.841,243.17666666666668,0.004112236645511493,11,49.721232591495856
2014-08-14,450000.0,4,2.5,2290,2.0,0,0,3,8,2006,0,98106,47.5518,-122.357,196.5065502183406,0.005088888888888889,11,59.046638597140614
2014-10-28,515000.0,3,2.5,1510,2.0,0,0,3,8,2007,0,98122,47.6181,-122.301,341.05960264900665,0.002932038834951456,11,34.401748947392775
2015-03-02,204000.0,2,2.5,1090,2.0,0,0,3,7,2007,0,98198,47.4166,-122.319,187.1559633027523,0.005343137254901961,10,46.34363577476518
2014-05-23,360000.0,3,2.0,1270,3.0,0,0,3,8,2006,0,98103,47.6934,-122.342,283.46456692913387,0.0035277777777777777,11,41.99902836255957
2014-12-03,550000.0,3,2.25,1540,3.0,0,0,3,8,2008,0,98103,47.6827,-122.346,357.14285714285717,0.0028,11,32.898024337204454
2014-05-29,650880.0,3,2.5,2930,2.0,0,0,3,9,2008,0,98065,47.5151,-121.883,222.1433447098976,0.004501597836774828,12,66.42298616573359
2015-02-25,1789950.0,5,3.75,4360,2.0,0,4,3,10,2014,0,98033,47.6936,-122.19,410.5389908256881,0.00243582222967122,17,54.21042890852728
2015-02-25,895900.0,4,3.5,3640,2.0,0,3,3,9,2014,0,98075,47.5619,-122.027,246.12637362637363,0.004062953454626633,15,72.77217415444409
2014-06-06,585000.0,4,2.5,2430,2.0,0,0,3,8,2008,0,98027,47.5285,-122.031,240.74074074074073,0.004153846153846154,11,50.18507379817703
2015-05-08,380000.0,3,2.25,1520,2.0,0,0,3,8,2010,0,98126,47.543,-122.375,250.0,0.004,11,48.218664692546156
2014-11-18,565997.0,5,2.75,2730,2.0,0,0,3,8,2014,0,98059,47.4856,-122.154,207.32490842490841,0.004823347120214419,11,56.85814093369731
2015-05-04,459000.0,3,3.0,2440,2.0,0,0,3,8,2006,0,98126,47.5476,-122.37,188.11475409836066,0.005315904139433551,11,60.712302780733815
2015-04-21,550000.0,3,3.75,1580,2.0,0,0,3,8,2010,0,98144,47.5875,-122.315,348.1012658227848,0.002872727272727273,11,33.656826909730256
2014-07-25,500000.0,3,2.25,1420,3.0,0,0,3,8,2006,0,98103,47.6533,-122.346,352.11267605633805,0.0028399999999999996,11,33.337574607874885
2015-03-27,461500.0,5,3.25,2820,2.0,0,0,3,8,2006,0,98118,47.5339,-122.284,163.65248226950354,0.0061105092091007585,11,65.91981677693981
2014-05-22,2150000.0,4,5.5,5060,2.0,0,0,3,11,2008,0,98004,47.6245,-122.21,424.901185770751,0.002353488372093023,14,50.70906398926572
2015-04-21,790000.0,4,2.5,2650,2.0,0,0,3,8,2007,0,98116,47.5605,-122.396,298.1132075471698,0.003354430379746836,11,39.532920001850734
2014-06-27,735000.0,3,2.25,1490,2.0,0,0,3,9,2011,0,98112,47.6226,-122.313,493.28859060402687,0.0020272108843537415,12,39.05057141535187
2015-03-30,588000.0,4,2.5,3060,2.0,0,0,3,9,2009,0,98059,47.4828,-122.136,192.15686274509804,0.005204081632653061,12,72.40781011428308
2015-05-13,724500.0,3,3.25,3240,2.0,0,0,3,8,2011,0,98075,47.5794,-122.03,223.61111111111111,0.0044720496894409935,11,53.63785684541711
2014-07-09,749000.0,3,2.75,2820,2.0,0,0,3,9,2008,0,98052,47.7073,-122.118,265.60283687943263,0.0037650200267022697,12,57.87489011243233
2014-09-18,720000.0,5,3.5,4140,2.0,0,0,3,8,2003,0,98075,47.591,-122.008,173.91304347826087,0.00575,11,63.6943043538611
2014-06-11,250000.0,2,1.5,982,2.0,0,0,3,8,2006,0,98133,47.7034,-122.345,254.5824847250509,0.003928,11,47.36385508721603
2015-03-27,790000.0,3,2.75,2460,2.0,0,0,3,9,2007,0,98029,47.5409,-121.994,321.1382113821138,0.0031139240506329116,12,49.08504141026234
2015-01-21,392440.0,4,2.5,2547,2.0,0,0,3,9,2014,0,98092,47.2592,-122.194,154.07930899096976,0.006490164101518704,12,80.38217739323555
2014-07-25,280000.0,4,2.25,1834,2.0,0,0,3,8,2012,0,98042,47.3568,-122.163,152.67175572519085,0.006549999999999999,11,68.11409799657613
2014-11-13,1333000.0,4,4.5,3130,3.0,0,0,3,10,2014,0,98112,47.6239,-122.29,425.8785942492013,0.002348087021755439,13,47.65303289686763
2014-12-17,649000.0,4,2.5,2730,2.0,0,0,3,9,2008,0,98126,47.549,-122.374,237.72893772893772,0.004206471494607088,12,63.26747790681535
2014-10-31,457000.0,2,2.5,1380,2.0,0,0,3,8,2008,0,98117,47.6903,-122.37,331.15942028985506,0.0030196936542669587,11,35.43122194975246
2015-03-23,2225000.0,4,4.25,4700,2.0,0,1,3,11,2002,0,98033,47.6882,-122.214,473.40425531914894,0.002112359550561798,15,50.549437838338044
2014-08-23,453000.0,3,3.0,2330,2.0,0,0,3,9,2004,0,98108,47.5547,-122.308,194.42060085836908,0.005143487858719647,12,72.00064775829362
2014-09-22,329780.0,3,2.5,1730,2.0,0,0,3,8,2014,0,98146,47.5014,-122.34,190.6242774566474,0.0052459215234398685,11,60.16864849858881
2014-11-12,1050000.0,2,2.5,2350,3.0,0,2,3,10,2007,0,98144,47.5999,-122.286,446.8085106382979,0.002238095238095238,15,51.41234442233841
2015-05-05,771005.0,5,4.5,4000,2.0,0,0,3,9,2015,0,98024,47.5254,-121.886,192.75125,0.005188033800040208,12,72.30370610280849
2014-07-25,1300000.0,3,2.5,3350,1.0,0,0,3,9,2009,0,98008,47.6263,-122.099,388.05970149253733,0.002576923076923077,12,43.09906075047425
2014-06-19,607500.0,3,3.25,1530,3.0,0,0,3,8,2006,0,98107,47.6706,-122.378,397.05882352941177,0.0025185185185185185,11,29.94609725628094
2015-01-16,278000.0,2,2.25,1610,2.0,0,0,4,7,1979,0,98056,47.5184,-122.196,172.67080745341616,0.00579136690647482,11,64.01124323323926
2014-07-02,475000.0,4,2.75,2620,2.0,0,0,3,8,2013,0,98045,47.4823,-121.771,181.29770992366412,0.005515789473684211,11,62.093415999629855
2014-08-14,270000.0,3,2.0,1300,2.0,0,0,3,8,2006,0,98126,47.5183,-122.376,207.69230769230768,0.004814814814814815,11,56.77254430204044
2015-04-23,1302000.0,4,3.5,3590,2.0,0,2,3,9,2006,0,98115,47.6763,-122.267,362.6740947075209,0.002757296466973886,14,54.6118077083237
2014-08-11,778983.0,4,2.5,2490,2.0,0,0,3,8,2014,0,98052,47.7043,-122.114,312.844578313253,0.0031964754044696737,11,37.59889881090085
2014-10-22,221000.0,3,2.5,1320,2.0,0,0,3,7,2005,0,98118,47.528,-122.269,167.42424242424244,0.005972850678733032,10,50.56331837320131
2014-08-21,338800.0,4,2.25,1800,2.0,0,0,3,8,2014,0,98106,47.5165,-122.346,188.22222222222223,0.005312868949232585,11,60.67991486605284
2014-08-04,834995.0,5,1.5,3360,2.0,0,0,3,9,2014,0,98074,47.6072,-122.053,248.51041666666666,0.0040239761914742005,12,61.06278628603155
2015-05-01,550000.0,4,2.5,3220,2.0,0,0,3,8,2006,0,98019,47.7273,-121.958,170.80745341614906,0.005854545454545455,11,64.41724887799009
2014-10-31,575000.0,3,3.5,2514,2.0,0,0,3,8,2007,0,98034,47.7044,-122.209,228.71917263325378,0.0043721739130434785,11,52.55748854855874
2014-09-23,649000.0,4,2.75,3130,2.0,0,0,3,9,2014,0,98059,47.4823,-122.124,207.3482428115016,0.004822804314329738,12,69.38648035904316
2014-05-30,545000.0,4,2.5,2720,2.0,0,0,3,8,2012,0,98065,47.515,-121.869,200.36764705882354,0.004990825688073394,11,58.28320917966039
2014-11-20,625000.0,2,2.25,1390,2.0,0,0,3,8,2007,0,98122,47.6168,-122.314,449.64028776978415,0.0022240000000000003,11,27.640771757738396
2014-12-23,1042000.0,4,4.5,4920,2.0,0,3,3,10,2006,0,98045,47.4695,-121.775,211.78861788617886,0.00472168905950096,16,80.48975153842595
2014-05-16,611000.0,3,2.5,2134,2.5,0,0,3,8,2008,0,98027,47.5402,-122.027,286.31677600749765,0.003492635024549918,11,41.48544857261833
2015-03-17,300000.0,3,2.5,1741,2.0,0,0,3,8,2012,0,98030,47.379,-122.184,172.3147616312464,0.005803333333333334,11,64.08758617498728
2014-12-29,577000.0,3,2.5,2560,2.0,0,0,3,8,2001,0,98053,47.6887,-122.04,225.390625,0.0044367417677642984,11,53.256142136677
2014-10-20,349990.0,4,2.5,2220,2.0,0,0,3,8,2014,0,98038,47.3561,-122.063,157.65315315315314,0.00634303837252493,11,67.12510988756767
2014-07-14,650000.0,3,2.5,1910,2.0,0,0,3,9,2006,0,98029,47.5482,-121.996,340.31413612565444,0.0029384615384615387,12,47.00527460324805
2015-03-28,378000.0,2,1.5,980,2.0,0,0,3,7,2009,0,98144,47.5925,-122.295,385.7142857142857,0.0025925925925925925,10,16.15925600333133
2015-02-05,313200.0,3,2.5,1950,2.0,0,0,3,7,2013,0,98042,47.3613,-122.081,160.6153846153846,0.006226053639846744,10,51.969879239346696
2014-09-12,1206690.0,5,4.25,4150,2.0,0,0,3,10,2014,0,98075,47.5816,-122.021,290.76867469879517,0.00343916001624278,13,59.86790357655115
2015-05-06,252500.0,2,1.5,1110,2.0,0,0,3,7,2009,0,98118,47.5427,-122.272,227.47747747747746,0.0043960396039603965,10,38.2235228797483
2015-03-05,308000.0,3,2.5,1250,2.0,0,0,3,8,2009,0,98106,47.5582,-122.363,246.4,0.004058441558441558,11,49.03183269328645
2014-05-15,803100.0,4,2.5,3310,2.0,0,0,3,9,2004,0,98052,47.6635,-122.083,242.62839879154077,0.0041215290748350146,12,62.362929718225146
2014-06-18,415000.0,4,2.5,2020,2.0,0,0,3,7,2010,0,98059,47.4937,-122.15,205.44554455445544,0.004867469879518072,10,42.68727154953037
2014-08-14,785000.0,4,3.5,3310,2.0,0,0,3,9,2010,0,98053,47.6954,-122.022,237.16012084592145,0.0042165605095541405,12,63.385462453153195
2014-05-28,499950.0,4,2.5,2798,2.0,0,0,3,9,2012,0,98055,47.4295,-122.205,178.68120085775553,0.005596559655965597,12,75.17234997455236
2015-03-17,216000.0,4,2.5,1847,2.0,0,0,3,7,2008,0,98001,47.2874,-122.257,116.94639956686518,0.008550925925925927,10,58.66029704344607
2015-02-26,380000.0,4,2.5,2420,2.0,0,0,3,9,2009,0,98038,47.3785,-122.023,157.02479338842974,0.00636842105263158,12,79.77259057048998
2014-11-06,345000.0,4,2.5,2020,2.0,0,0,3,7,2012,0,98038,47.3535,-122.017,170.79207920792078,0.005855072463768116,10,49.866978207560265
2014-11-04,456500.0,4,2.5,2400,2.0,0,0,3,8,2007,0,98059,47.4959,-122.15,190.20833333333334,0.005257393209200438,11,60.26118539767733
2014-11-04,382495.0,3,2.5,1760,1.0,0,0,3,8,2014,0,98038,47.3482,-122.042,217.32670454545453,0.004601367338135139,11,54.86397075833989
2015-03-06,324950.0,4,2.5,2110,2.0,0,0,3,7,2013,0,98042,47.3612,-122.081,154.0047393364929,0.006493306662563471,10,53.297783741266834
2014-08-11,436472.0,4,2.5,2692,2.0,0,0,3,9,2014,0,98030,47.3519,-122.197,162.1367013372957,0.00616763503729907,12,78.75352796927774
2014-05-30,365250.0,3,2.25,1490,2.0,0,0,3,7,2009,0,98028,47.7611,-122.233,245.13422818791946,0.004079397672826831,10,34.734881784111415
2015-03-24,919990.0,5,3.25,3960,2.0,0,0,3,10,2014,0,98075,47.5806,-122.055,232.32070707070707,0.004304394612984924,13,71.00703280433073
2015-04-29,316475.0,4,2.5,1740,2.0,0,0,3,7,2012,0,98042,47.3686,-122.117,181.882183908046,0.0054980646180582985,10,47.41706380419192
2015-03-24,425000.0,4,2.5,1940,1.0,0,0,3,8,2010,0,98028,47.776,-122.26,219.0721649484536,0.004564705882352941,11,54.52852449914403
2015-03-11,302860.0,2,1.0,970,2.0,0,0,3,7,2007,0,98136,47.5469,-122.383,312.22680412371136,0.0032027999735851544,10,23.123814370980426
2014-07-22,298000.0,3,2.5,1852,2.0,0,0,3,7,2014,0,98002,47.3455,-122.21,160.90712742980563,0.00621476510067114,10,51.91898394484801
2014-08-26,3204000.0,4,4.0,4810,2.0,0,3,3,11,2007,0,98004,47.6364,-122.214,666.1122661122661,0.0015012484394506867,17,49.759404062369875
2014-12-01,950000.0,4,4.0,5635,2.0,0,3,3,10,2011,0,98003,47.3389,-122.334,168.58917480035493,0.005931578947368421,16,89.41493545551289
2014-11-21,333000.0,3,2.5,1520,2.0,0,0,3,7,2009,0,98059,47.4874,-122.152,219.07894736842104,0.0045645645645645645,10,39.965530005089526
2015-03-05,289950.0,3,2.5,2099,2.0,0,0,3,7,2010,0,98002,47.3521,-122.211,138.13720819437827,0.007239179168822211,10,56.23583028732707
2015-05-06,419950.0,3,2.25,1250,3.0,0,0,3,8,2014,0,98136,47.5419,-122.388,335.96,0.002976544826765091,11,34.90144820247074
2014-07-15,306000.0,2,1.5,1090,3.0,0,0,3,8,2008,0,98103,47.6974,-122.349,280.73394495412845,0.0035620915032679736,11,42.481376949058436
2014-11-29,498445.0,4,2.5,3216,2.0,0,0,3,9,2014,0,98030,47.3425,-122.179,154.9891169154229,0.006452065925026833,12,80.20173044001295
2014-06-20,775950.0,4,2.5,2970,2.0,0,0,3,8,2014,0,98052,47.705,-122.114,261.26262626262627,0.0038275662091629614,11,46.12154721695276
2014-07-03,605000.0,3,2.5,2610,2.0,0,0,3,8,2001,0,98065,47.5373,-121.874,231.8007662835249,0.00431404958677686,11,51.9340211909499
2014-09-09,520000.0,2,1.75,1340,2.0,0,0,3,7,2006,0,98122,47.618,-122.311,388.05970149253733,0.002576923076923077,10,16.005413408596677
2014-10-28,849990.0,4,2.75,3300,2.0,0,0,3,9,2014,0,98074,47.6175,-122.056,257.57272727272726,0.0038823986164543112,12,59.316152315735906
2014-06-04,767450.0,3,2.0,1630,1.0,0,0,3,10,2006,0,98117,47.6981,-122.376,470.8282208588957,0.0021239168675483747,13,46.170129088974235
2014-08-08,665000.0,3,2.25,1590,2.0,0,0,3,9,2014,0,98122,47.6172,-122.31,418.23899371069183,0.0023909774436090226,12,41.347799935224174
2014-09-18,525000.0,2,2.75,1310,3.5,0,0,3,8,2007,0,98103,47.6534,-122.355,400.76335877862596,0.002495238095238095,11,29.749456345717856
2014-07-22,870515.0,4,3.5,3600,2.0,0,0,3,9,2014,0,98075,47.5755,-122.071,241.80972222222223,0.004135483018672855,12,62.534122981538886
2014-07-21,390000.0,4,2.5,2154,2.0,0,0,3,9,2012,0,98058,47.4557,-122.13,181.058495821727,0.005523076923076923,12,74.6772775644288
2015-04-11,500000.0,3,1.75,1530,3.0,0,0,3,8,2015,0,98144,47.5929,-122.308,326.797385620915,0.0030600000000000002,11,35.91704066996715
2014-08-05,399950.0,3,2.25,1360,2.0,0,0,3,8,2006,0,98117,47.6925,-122.375,294.08088235294116,0.0034004250531316418,11,40.14366353583492
2015-02-09,305000.0,3,2.5,1320,2.0,0,0,3,7,2005,0,98118,47.536,-122.284,231.06060606060606,0.004327868852459016,10,37.53527969277749
2015-01-23,255000.0,4,2.5,1660,2.0,0,0,3,7,2009,0,98001,47.259,-122.256,153.6144578313253,0.006509803921568628,10,53.36718641558321
2014-09-30,415000.0,4,2.5,2891,2.0,0,0,3,9,2014,0,98001,47.3359,-122.257,143.5489450017295,0.006966265060240964,12,82.43186970804608
2015-03-27,716500.0,3,2.5,2340,2.0,0,0,3,10,2012,0,98027,47.53,-122.073,306.1965811965812,0.0032658757850662946,13,57.610003238791464
2014-06-25,425000.0,3,2.5,2320,3.0,0,0,3,8,2009,0,98177,47.7027,-122.359,183.18965517241378,0.005458823529411765,11,61.69550733354925
2015-02-17,540000.0,4,2.5,2190,2.0,0,0,3,8,2010,0,98011,47.7705,-122.169,246.57534246575344,0.004055555555555555,11,48.99019108869662
2014-08-04,324747.0,3,2.5,2060,2.0,0,0,3,8,2014,0,98038,47.3706,-122.017,157.64417475728155,0.0063433996310974395,11,67.12973673252209
2015-01-28,385000.0,3,2.5,1740,2.0,0,0,3,7,2010,0,98053,47.6875,-122.015,221.26436781609195,0.0045194805194805196,10,39.50515893212418
2014-08-12,270000.0,3,2.25,1400,2.0,0,0,3,7,2012,0,98042,47.3596,-122.082,192.85714285714286,0.005185185185185185,10,45.190394669874614
2014-06-12,1240000.0,5,4.0,4410,2.0,0,0,3,11,2006,0,98052,47.6463,-122.121,281.1791383219955,0.0035564516129032255,14,64.58959885254245
2015-04-16,672000.0,3,2.5,1780,2.0,0,0,3,8,2008,0,98103,47.6597,-122.355,377.5280898876405,0.0026488095238095238,11,31.3133299403137
2015-01-29,310000.0,3,2.5,1760,2.0,0,0,3,8,2010,0,98038,47.355,-122.059,176.13636363636363,0.00567741935483871,11,63.18882154259011
2014-08-11,3000000.0,3,3.5,4410,2.0,1,4,3,11,2014,0,98056,47.5283,-122.205,680.2721088435375,0.00147,19,50.14227548234859
2015-02-25,2350000.0,6,4.25,5550,2.0,0,2,3,11,2014,0,98033,47.6547,-122.202,423.4234234234234,0.0023617021276595746,16,53.08957571831768
2014-06-27,427000.0,3,2.5,2432,2.0,0,2,3,9,2005,0,98001,47.3453,-122.267,175.57565789473685,0.005695550351288056,14,85.50293804654606
2015-04-23,389950.0,3,2.5,2283,2.0,0,0,3,8,2008,0,98031,47.4221,-122.192,170.8059570740254,0.005854596743172202,11,64.42071901170591
2014-06-25,309620.0,3,2.5,1860,2.0,0,0,3,8,2012,0,98019,47.7442,-121.984,166.46236559139786,0.0060073638653833725,11,65.33683431268219
2014-07-01,399895.0,4,2.5,2701,2.0,0,0,3,9,2014,0,98092,47.2586,-122.194,148.054424287301,0.006754272996661623,12,81.5851570813862
2015-02-02,442515.0,4,2.5,2930,2.0,0,0,3,9,2014,0,98030,47.3421,-122.179,151.02901023890786,0.00662124447758833,12,80.97210012492482
2014-12-02,375000.0,3,2.25,1540,3.0,0,0,3,8,2010,0,98103,47.6991,-122.346,243.5064935064935,0.0041066666666666665,11,49.6564567621339
2014-07-02,309780.0,3,2.5,2242,2.0,0,0,3,8,2014,0,98092,47.2583,-122.198,138.17127564674396,0.00723739427981148,11,70.78031740156388
2015-03-12,425000.0,3,2.5,1950,2.0,0,0,3,7,2007,0,98065,47.5202,-121.873,217.94871794871796,0.004588235294117647,10,40.18183500670893
2015-05-01,405000.0,2,3.0,1160,2.0,0,0,3,7,2007,0,98144,47.5788,-122.315,349.13793103448273,0.002864197530864198,10,19.02789987507519
2014-07-19,356250.0,3,2.5,2060,2.0,0,0,3,9,2014,0,98092,47.3261,-122.163,172.9368932038835,0.005782456140350877,12,76.47249340674594
2015-02-19,550000.0,3,2.25,1230,3.0,0,0,3,8,2013,0,98199,47.6521,-122.4,447.1544715447154,0.0022363636363636366,11,27.727525100633876
2014-05-05,340000.0,2,1.5,1160,2.0,0,0,3,7,2001,0,98144,47.5917,-122.295,293.1034482758621,0.003411764705882353,10,25.70906398926572
2014-08-23,362865.0,4,2.5,2245,2.0,0,0,3,8,2014,0,98038,47.3555,-122.063,161.6325167037862,0.006186873906273683,11,66.32929255540647
2015-03-23,1360000.0,4,3.5,4120,2.0,0,1,3,11,2014,0,98034,47.7089,-122.245,330.09708737864077,0.0030294117647058825,15,59.20510803682969
2014-05-05,830000.0,4,2.5,3400,2.0,0,0,3,9,2007,0,98052,47.708,-122.109,244.11764705882354,0.004096385542168675,12,62.05755795123306
2014-08-01,1598000.0,5,3.75,4270,2.0,0,0,3,10,2014,0,98033,47.6845,-122.207,374.23887587822014,0.002672090112640801,13,50.77383981862768
2015-03-04,855000.0,4,3.5,2890,2.0,0,0,3,9,2014,0,98075,47.5754,-122.071,295.8477508650519,0.0033801169590643274,12,52.43140702355065
2014-08-19,1205000.0,5,3.5,3220,2.0,0,0,3,9,2008,0,98033,47.6834,-122.2,374.22360248447205,0.0026721991701244814,12,44.11696664044788
2014-08-11,1385000.0,4,3.5,4010,2.0,0,1,3,11,2006,0,98027,47.5528,-122.093,345.38653366583543,0.002895306859205776,15,57.61694350622311
2015-03-26,400200.0,4,3.5,2260,2.0,0,0,3,7,2013,0,98188,47.4493,-122.281,177.0796460176991,0.0056471764117941034,10,48.439596539119975
